,time,passenger_pos,destination_pos,distance,reward,wait_time
257,2022/6/29 23:00,[ 2.90029349 13.51112809],[22.68489987 10.42714573],20.02352608,105.5882228,8
258,2022/6/29 22:42,[19.94735173 23.86349882],[27.81533458  7.03926246],18.57310107,100.149129,15
259,2022/6/29 20:43,[11.97947747  4.5724804 ],[29.77450506 27.81002904],29.26852702,140.2569763,2
260,2022/6/29 20:47,[16.19871391 25.26099883],[15.62873932 18.70757064],6.578167837,21.94541959,14
261,2022/6/29 21:42,[ 2.67373296 22.65811261],[ 3.83140451 24.78202891],2.418930306,13,4
262,2022/6/29 22:09,[23.46084263 21.26234093],[1.08481142 9.09385068],25.47074651,126.0152994,10
263,2022/6/29 23:05,[ 7.8933771  10.80409222],[ 2.6292824  28.10873469],18.08760194,98.32850727,3
264,2022/6/29 18:27,[16.61406722  9.16572932],[11.90944551 13.41607622],6.340261363,21.35065341,19
265,2022/6/29 19:18,[18.01783    15.47038283],[27.5817592  14.90890449],9.58039663,29.45099158,13
266,2022/6/29 20:51,[29.76474044 25.54274873],[ 6.25531543 27.91785644],23.62909649,119.1091119,4
267,2022/6/29 18:08,[ 3.49099194 24.52349125],[11.4186988  26.33922961],8.132984813,25.83246203,2
268,2022/6/29 18:12,[26.0417007 24.177762 ],[23.70091309  9.14037417],15.21848611,87.56932291,1
269,2022/6/29 18:03,[ 2.42757849 12.08940536],[ 5.20573545 20.84853267],9.189149428,28.47287357,7
270,2022/6/29 19:21,[10.3829918  29.26830603],[19.22916232 24.67441691],9.96787591,30.41968978,11
271,2022/6/29 21:18,[ 3.97574018 25.86043447],[27.68271572 14.61185756],26.2402586,128.9009697,11
272,2022/6/29 19:49,[18.18758813 22.94429403],[ 5.24515882 15.07698229],15.14599189,87.29746961,17
273,2022/6/29 22:00,[11.95989083  4.39121976],[11.02603267  2.04516928],2.525082957,13,15
274,2022/6/29 20:27,[0.77435721 4.05498867],[28.89345335 16.48588608],30.74428041,145.7910515,4
275,2022/6/29 18:19,[28.97466483 12.97493635],[ 9.35448399 15.18425589],19.74417861,104.5406698,15
276,2022/6/29 20:04,[13.18535066  3.16994053],[19.22478944  6.48114548],6.887590217,22.71897554,8
277,2022/6/29 18:42,[18.58763865 19.50603277],[4.56074559 1.84048881],22.55715346,115.0893255,13
278,2022/6/29 23:21,[23.42284758 13.79401271],[ 1.74491387 29.84598952],26.97403881,131.6526455,11
279,2022/6/29 19:11,[ 1.73341683 20.85105687],[29.51036776  7.17540313],30.96098364,146.6036887,11
280,2022/6/29 21:38,[4.26748106 3.64154818],[9.09825443 3.03137433],4.869156338,17.67289085,8
281,2022/6/29 19:27,[20.76484025  1.86875394],[15.28266384 29.90090562],28.56318934,137.61196,5
282,2022/6/29 21:42,[24.41910809 18.45658315],[ 9.18760862 18.71687509],15.23372337,87.62646264,15
283,2022/6/29 19:09,[15.81124392 12.78250152],[ 3.9213113  26.59812646],18.22750641,98.85314905,1
284,2022/6/29 19:53,[13.49353946  5.83867535],[11.03278053 12.42389258],7.029965889,23.07491472,16
285,2022/6/29 23:53,[24.82613687 22.00843142],[23.07914681  0.33093793],21.74777455,112.0541546,20
286,2022/6/29 22:52,[12.48461995 14.44032455],[0.5757683  7.79439626],13.63778245,81.64168419,1
287,2022/6/29 22:28,[22.80869469  4.11329117],[16.05930394  6.45605616],7.144426029,23.36106507,17
288,2022/6/29 19:46,[0.36362324 7.23604373],[29.27621265 24.04611336],33.44422622,155.9158483,16
289,2022/6/29 21:41,[28.78729933 14.63562132],[ 3.29208596 16.43878467],25.5588987,126.3458701,3
290,2022/6/29 20:21,[13.63132004 25.33071248],[ 2.94247742 14.64723411],15.11251357,87.1719259,12
291,2022/6/29 19:17,[4.50145994 9.74027781],[22.12071232 14.28054388],18.19483637,98.73063638,8
292,2022/6/29 23:41,[11.27664855 11.83428836],[13.78340305 23.55049632],11.98137501,75.43015627,6
293,2022/6/29 18:19,[26.76254067 28.6600406 ],[23.60710159  9.46220687],19.45542638,103.4578489,2
294,2022/6/29 22:16,[20.64404118 13.12809372],[ 7.64011866 25.22614738],17.76133169,97.10499383,4
295,2022/6/29 18:01,[ 1.15279047 27.05285976],[13.84432394 19.1160443 ],14.96890315,86.63338681,13
296,2022/6/29 22:05,[19.78061767 26.85353222],[19.10009047 18.41800754],8.462930572,26.65732643,9
297,2022/6/29 21:16,[ 1.99956122 15.55224066],[ 4.50507002 22.12301306],7.032255994,23.08063998,14
298,2022/6/29 19:42,[15.36665762 20.40683338],[1.25018702 2.54376048],22.76761111,115.8785417,7
299,2022/6/29 20:56,[21.48970164  2.16253008],[2.13770183 0.36325426],19.43546475,103.3829928,8
300,2022/6/29 22:49,[28.69504195 22.12525078],[10.59754226  8.89606744],22.41719847,114.5644943,11
301,2022/6/29 22:26,[10.49109689 23.23960594],[19.84111833  5.55586704],20.00343776,105.5128916,6
302,2022/6/29 22:41,[5.22328006 2.95186949],[19.80908159 22.93117987],24.73698545,123.2636955,8
303,2022/6/29 23:31,[7.95139285 0.62834883],[ 2.46515002 29.03580105],28.9323729,138.9963984,2
304,2022/6/29 19:46,[ 8.86334332 23.07669444],[18.73990707 11.45818919],15.24913688,87.68426329,15
305,2022/6/29 18:06,[6.17061787 3.64159254],[18.45038904 23.23901342],23.12686068,117.2257276,13
306,2022/6/29 20:34,[19.31712761 15.909064  ],[ 1.2585367  29.05466333],22.33650571,114.2618964,17
307,2022/6/29 18:00,[23.96142575  8.7846611 ],[29.39910988 18.05644769],10.74869458,70.80760469,9
308,2022/6/29 23:42,[17.47267975 22.44219538],[24.35309364 19.69435822],7.408826119,24.0220653,14
309,2022/6/29 23:36,[ 3.84287239 10.14802518],[27.84250921  6.73846836],24.24061974,121.402324,17
310,2022/6/29 21:50,[11.16501072 12.96230649],[13.18214969 18.38818747],5.788698829,19.97174707,18
311,2022/6/29 21:48,[28.29227513  7.22078135],[3.64504129 5.9241147 ],24.68131845,123.0549442,18
312,2022/6/29 22:45,[26.60774701 19.37432438],[ 8.57720368 24.47840817],18.73905451,100.7714544,18
313,2022/6/29 22:21,[25.84109989 25.39543016],[27.56779601  7.56723061],17.91162134,97.66858001,3
314,2022/6/29 18:50,[22.65125786 13.81618492],[25.25995659 21.85472031],8.451234251,26.62808563,9
315,2022/6/29 22:16,[23.29342339 19.68485513],[ 5.32286308 16.35080757],18.27722383,99.03958937,3
316,2022/6/29 20:42,[29.54009219 28.12164199],[1.29521207 4.94444447],36.5370461,167.5139229,8
317,2022/6/29 20:43,[ 3.9518632 21.7793973],[24.5335599   6.40534099],25.68983936,126.8368976,4
318,2022/6/29 18:00,[15.17558079 25.22109084],[21.98404634 16.26711616],11.24850504,72.68189391,17
319,2022/6/29 18:20,[17.71043071 15.25081641],[ 8.92645354 16.95065979],8.946939282,27.8673482,9
320,2022/6/29 18:58,[20.66655906 26.19968748],[19.08874062 22.83364611],3.71749183,14.79372957,13
321,2022/6/29 19:20,[ 4.80214905 13.84672423],[0.27994859 7.40036594],7.874378213,25.18594553,13
322,2022/6/29 18:13,[21.79385145 29.75429854],[ 2.97534299 12.04482948],25.84108271,127.4040601,19
323,2022/6/29 18:36,[24.00212906  6.12106904],[16.65254848 21.99213888],17.49020276,96.08826036,17
324,2022/6/29 23:33,[18.47956351  5.64074204],[10.66153706 23.51375353],19.50810287,103.6553858,9
325,2022/6/29 21:23,[16.62679542  0.15688841],[22.8297228   1.05934065],6.268231656,21.17057914,1
326,2022/6/29 21:03,[22.37201348  6.0744168 ],[28.7422044  11.03822254],8.075809541,25.68952385,9
327,2022/6/29 18:18,[9.80794849 4.46664151],[ 9.16812646 26.29952285],21.84225446,112.4084542,4
328,2022/6/29 18:43,[29.89003013 11.04928592],[13.45831893 21.66212815],19.56102127,103.8538298,14
329,2022/6/29 22:27,[26.58587341 17.79133003],[11.74577095 12.37865523],15.79638217,89.73643315,19
330,2022/6/29 23:24,[20.86854439  0.09654791],[18.58768012 10.66479031],10.81157201,71.04339504,19
331,2022/6/29 18:41,[23.82591994  2.78971919],[17.64606801 14.4291867 ],13.17830693,79.918651,4
332,2022/6/29 21:33,[19.26976578  1.94560783],[17.39951362 16.84453764],15.0158567,86.80946262,16
333,2022/6/29 21:44,[16.81980283 18.10463   ],[20.29403812 24.14966999],6.972289389,22.93072347,19
334,2022/6/29 19:00,[ 8.0946216  24.75148231],[14.94767047  2.31174837],23.46286295,118.485736,7
335,2022/6/29 18:44,[ 1.75652788 10.02714956],[23.54690931 21.23042804],24.50171773,122.3814415,14
336,2022/6/29 19:31,[23.65844894 15.51807169],[13.20596994  4.4235758 ],15.24277391,87.66040215,14
337,2022/6/29 20:44,[ 9.84578261 13.02058099],[2.65801289 6.61835858],9.625616096,29.56404024,16
338,2022/6/29 19:13,[17.94675882 22.06989343],[29.95042534 27.99339994],13.38566171,80.6962314,4
339,2022/6/29 18:56,[19.27695599 12.6374416 ],[19.08532094 23.56954854],10.93378645,71.5016992,10
340,2022/6/29 19:30,[ 3.55008573 12.29714669],[25.19406857 11.51498856],21.65811083,111.7179156,12
341,2022/6/29 19:21,[17.15616814 17.63308083],[ 5.53428759 10.86706325],13.44794041,80.92977653,9
342,2022/6/29 18:40,[10.03533866  0.78590126],[ 0.72575292 24.95091131],25.89625644,127.6109617,15
343,2022/6/29 18:43,[ 8.1921243  15.54236299],[ 8.96176721 28.22037735],12.7013542,78.13007824,11
344,2022/6/29 21:06,[ 7.77890277 12.88970438],[26.18190751 25.258007  ],22.17308038,113.6490514,2
345,2022/6/29 21:19,[ 5.58304254 24.07929929],[13.7456066  14.48906616],12.59365013,77.726188,2
346,2022/6/29 22:28,[4.00439917 2.41804541],[21.83817921 14.89383457],21.76439812,112.1164929,3
347,2022/6/29 22:37,[13.10552108 21.88524686],[22.96538697  4.76724503],19.75456762,104.5796286,20
348,2022/6/29 22:20,[18.30675448  4.06062247],[22.54125258 19.70865469],16.21085706,91.29071396,14
349,2022/6/29 20:15,[28.69843863  2.06874049],[1.71164163 8.46561224],27.73458455,134.5046921,8
350,2022/6/29 18:06,[7.85117051 7.40936397],[27.18763742  7.486386  ],19.3366203,103.0123261,15
351,2022/6/29 22:29,[ 8.15849178 22.78194787],[13.49219527 23.30131671],5.358930575,18.89732644,17
352,2022/6/29 21:06,[ 1.96098473 14.62713581],[1.00840801 1.8795961 ],12.78308144,78.43655538,12
353,2022/6/29 20:35,[27.1931236   4.17736113],[15.97262047 12.33286808],13.87126469,82.51724258,2
354,2022/6/29 19:45,[10.42029979 26.99500037],[ 0.6547019  19.91369059],12.06282928,75.73560981,11
355,2022/6/29 23:42,[28.90183303 16.8050455 ],[28.10467386  1.56773638],15.25814707,87.71805153,11
356,2022/6/29 19:57,[12.56379957  7.80473373],[21.92462895 29.43891271],23.5725015,118.8968806,9
357,2022/6/29 19:57,[ 7.69590187 19.62523804],[ 5.94292898 16.95990764],3.19012541,13.47531353,9
358,2022/6/29 19:50,[13.9179746  29.16015989],[18.25581818 10.48519116],19.17215021,102.3955633,19
359,2022/6/29 18:52,[3.42287355 4.53740486],[6.7595079  7.52899984],4.481380291,16.70345073,9
360,2022/6/29 21:33,[25.51848174 16.83668365],[15.70172734  3.44306616],16.60595244,92.77232164,19
361,2022/6/29 19:15,[25.8041908 21.6844291],[ 2.03005086 21.23505292],23.77838659,119.6689497,1
362,2022/6/29 20:55,[16.30614652  2.45176037],[13.74901925 14.54088861],12.35661449,76.83730432,12
363,2022/6/29 23:43,[ 4.9732362  28.37094441],[25.49926114 20.07067012],22.14073741,113.5277653,16
364,2022/6/29 23:00,[13.86886683 12.35296625],[19.52920401 16.36295608],6.936817391,22.84204348,16
365,2022/6/29 18:02,[ 1.86819318 15.37507946],[24.19210852 13.77719633],22.38102827,114.428856,4
366,2022/6/29 20:10,[ 1.55869733 23.58834598],[6.04091346 7.75862505],16.45206146,92.19523049,8
367,2022/6/29 18:04,[4.9411906  9.90645195],[22.70254517 15.58157579],18.64598473,100.4224427,14
368,2022/6/29 19:31,[ 6.14643822 26.33490234],[26.38745565 26.11735275],20.2421865,106.4081994,10
369,2022/6/29 22:26,[ 7.16388634 13.53718033],[29.54968968 23.16037429],24.36657656,121.8746621,3
370,2022/6/29 23:03,[0.81502264 1.95613774],[13.9179413  27.27660618],28.50986846,137.4120067,15
371,2022/6/29 20:30,[16.16105394 14.93437524],[ 3.164211   19.70340314],13.84418844,82.41570664,20
372,2022/6/29 19:15,[24.66309482 11.41260023],[23.26835553 28.93429962],17.57712284,96.41421064,5
373,2022/6/29 22:33,[ 6.11299377 15.69988894],[ 8.61413874 23.78563257],8.463744815,26.65936204,2
374,2022/6/29 18:00,[17.32780098 19.03747253],[23.93742479 11.87911418],9.74316279,29.85790698,3
375,2022/6/29 22:16,[27.45270205 15.99086602],[ 4.73864469 20.87697355],23.23364906,117.626184,18
376,2022/6/29 22:07,[23.79784051  9.50285031],[25.71537771 27.18429764],17.78512099,97.19420371,8
377,2022/6/29 19:11,[ 8.30713462 29.50564418],[4.22134584 6.06047005],23.79852642,119.7444741,19
378,2022/6/29 22:35,[ 5.52674518 26.8196913 ],[19.62877657  4.5631285 ],26.34809058,129.3053397,3
379,2022/6/29 23:21,[13.20970255 18.45894075],[ 2.50392255 26.47249105],13.37276014,80.64785054,10
380,2022/6/29 22:13,[24.10810606 15.15620321],[29.01379846 12.53282938],5.563084407,19.40771102,14
381,2022/6/29 19:54,[29.52330957 20.03759996],[19.0401382   4.97864686],18.34854083,99.30702812,17
382,2022/6/29 19:56,[26.45783275 12.82469064],[4.86700217 0.3782256 ],24.92144572,123.9554215,16
383,2022/6/29 18:40,[16.79267051 15.82198866],[21.58060867 26.70774159],11.89218099,75.0956787,14
384,2022/6/29 19:27,[ 2.38219754 21.94489471],[ 5.62235832 25.74531159],4.99417765,17.98544413,15
385,2022/6/29 19:56,[24.57190542 16.22381265],[21.30728396  9.4305034 ],7.53702885,24.34257212,16
386,2022/6/29 19:46,[14.13503697 24.64910693],[13.77795592 10.73394796],13.9197398,82.69902425,14
387,2022/6/29 21:04,[14.82637342 24.84747757],[10.05624142  5.21284779],20.20576269,106.2716101,13
388,2022/6/29 18:48,[21.36042061 24.77934638],[3.01912436 7.19622338],25.40805704,125.7802139,5
389,2022/6/29 22:44,[ 4.25915969 10.43824235],[13.51052937 22.46479011],15.17318991,87.39946215,17
390,2022/6/29 18:46,[19.53442755 18.62785702],[10.5712484  25.24342659],11.1402128,72.27579799,7
391,2022/6/29 22:22,[14.13861502 29.37314814],[19.02426415  3.78794225],26.04750138,128.1781302,5
392,2022/6/29 19:33,[20.28532686  9.75312046],[20.5898159   2.08923444],7.669932364,24.67483091,20
393,2022/6/29 23:23,[ 5.24644312 25.67211777],[ 6.81538671 25.11123376],1.666185727,13,3
394,2022/6/29 20:47,[ 8.37828265 19.2864573 ],[20.82451721 15.37964259],13.04499734,79.41874004,9
395,2022/6/29 19:41,[9.1593203  6.37933129],[0.99568064 9.11839204],8.610892308,27.02723077,8
396,2022/6/29 22:08,[19.59488372 28.14914455],[26.13613447 22.9819433 ],8.335942072,26.33985518,10
397,2022/6/29 21:08,[23.6534203 19.9495471],[ 7.80860573 27.21585092],17.43150366,95.86813873,2
398,2022/6/29 23:46,[20.12196936 16.81321893],[ 3.32968408 13.41166631],17.13334191,94.75003218,8
399,2022/6/29 22:10,[13.81074814 25.93690829],[16.39944661 11.41201647],14.75377382,85.82665184,18
400,2022/6/29 18:48,[29.30400986  3.3216178 ],[12.67645285  1.26074026],16.75478643,93.3304491,10
401,2022/6/29 18:57,[22.19712362 27.54229657],[ 8.40111989 25.7502503 ],13.91190673,82.66965024,5
402,2022/6/29 20:16,[ 8.76654691 27.32310485],[22.61885711 24.14720331],14.21171518,83.79393192,12
403,2022/6/29 23:14,[ 0.54019667 28.88431071],[21.80012976  9.14253286],29.01245505,139.2967064,5
404,2022/6/29 19:07,[24.88183995  8.44563595],[26.18261519  3.37741171],5.232486328,18.58121582,10
405,2022/6/29 21:37,[21.11057932 16.2209543 ],[2.89603411 7.25681485],20.30087322,106.6282746,13
406,2022/6/29 19:28,[ 0.37212109 14.06303896],[ 9.03795782 17.95072453],9.497937953,29.24484488,7
407,2022/6/29 21:44,[8.91713423 8.99757335],[22.29579596  1.44428508],15.36361785,88.11356692,18
408,2022/6/29 20:12,[27.08684986 25.56791623],[20.0341405 17.7966471],10.49444297,69.85416112,13
409,2022/6/29 18:05,[26.76907494  5.55990539],[2.36907487 7.1853051 ],24.45407794,122.2027923,13
410,2022/6/29 18:20,[23.83734836  1.040108  ],[17.48420505 29.86312549],29.51489059,141.1808397,17
411,2022/6/29 21:15,[25.67088282 15.64337067],[ 1.90922728 24.94120543],25.51599508,126.1849816,9
412,2022/6/29 22:59,[17.96935525  3.44798991],[ 2.81571854 27.28880458],28.24919732,136.43449,1
413,2022/6/29 23:46,[20.07600789 24.87860398],[26.36936701 17.15317056],9.964371055,30.41092764,12
414,2022/6/29 23:28,[15.52339055 12.91282231],[ 9.50839763 13.03787883],6.016292791,20.54073198,6
415,2022/6/29 18:02,[23.21638967 18.05770293],[26.7756987  13.30140043],5.940630792,20.35157698,9
416,2022/6/29 20:01,[18.21268736 18.93922659],[17.75091487 21.07901319],2.189045575,13,1
417,2022/6/29 19:41,[ 7.12300405 15.37091333],[ 3.12674408 11.53533983],5.539108031,19.34777008,15
418,2022/6/29 19:02,[14.63001206 19.56672779],[28.51593158 18.019532  ],13.9718494,82.89443526,6
419,2022/6/29 22:33,[22.30781749 15.18798178],[19.02312094  2.12796648],13.46674538,81.00029516,18
420,2022/6/29 18:56,[ 7.63174743 10.8555928 ],[14.17480065  1.36946237],11.52381083,73.71429061,9
421,2022/6/29 22:54,[4.20072293 8.30442923],[29.14598073  9.94041021],24.99884638,124.2456739,2
422,2022/6/29 23:15,[14.46123174  5.88293138],[18.32340213  8.42049647],4.621211601,17.053029,4
423,2022/6/29 19:53,[ 6.20977735 15.49717885],[0.16517397 0.22992098],16.42030429,92.07614109,20
424,2022/6/29 23:59,[6.57206427 1.10164088],[ 3.24077262 10.16581948],9.656958001,29.642395,5
425,2022/6/29 19:40,[24.07757039 17.1614593 ],[15.38003178  8.8046647 ],12.06164143,75.73115535,4
426,2022/6/29 18:04,[27.95261158 11.91045124],[ 2.612783   18.51199548],26.18563153,128.6961183,1
427,2022/6/29 20:53,[ 3.4151518  10.35669428],[15.22235816 26.22667574],19.78045584,104.6767094,18
428,2022/6/29 20:55,[14.80639741 21.06776298],[29.78450517  3.9446736 ],22.74959125,115.8109672,12
429,2022/6/29 20:07,[ 8.24194577 11.83728227],[12.65484536 12.33063226],4.440391538,16.60097884,2
430,2022/6/29 19:23,[27.22833008 21.42097933],[18.23715642  9.28118154],15.10681615,87.15056057,12
431,2022/6/29 22:09,[24.71371153 28.65181534],[24.63594848  0.04695316],28.60496789,137.7686296,13
432,2022/6/29 18:57,[19.09204111  1.53406144],[7.72821661 1.78574101],11.36661118,73.12479193,5
433,2022/6/29 20:01,[18.11386359 20.5976974 ],[ 3.43462914 11.51516649],17.26187393,95.23202725,19
434,2022/6/29 21:34,[13.68709527 11.07159065],[ 3.63075001 12.56843371],10.16713426,68.62675346,7
435,2022/6/29 23:29,[22.53534143  2.13022994],[ 2.40540042 10.64313876],21.8559864,112.459949,4
436,2022/6/29 23:45,[28.25177135 20.0571794 ],[20.3600987  10.85759973],12.12067504,75.9525314,3
437,2022/6/29 22:26,[17.80982374  0.30393552],[19.08288139 27.39860843],27.12456406,132.2171152,7
438,2022/6/29 22:12,[18.37720405 26.2109578 ],[21.71919166  3.61675249],22.84003054,116.1501145,18
439,2022/6/29 18:36,[27.07359922  1.99331533],[16.01902418  4.26411371],11.28539564,72.82023363,4
440,2022/6/29 20:20,[ 0.35119832 12.6610278 ],[ 8.85122123 14.58001481],8.713948621,27.28487155,11
441,2022/6/29 18:35,[17.3159966   1.31217217],[ 3.69009885 16.75927189],20.59800911,107.7425342,9
442,2022/6/29 22:35,[10.2950206  21.87520463],[19.56874946 25.36813089],9.909721535,30.27430384,12
443,2022/6/29 19:14,[20.7747848  12.89793232],[20.18899867  8.26143523],4.6733554,17.1833885,6
444,2022/6/29 18:46,[ 9.18940496 23.6695548 ],[13.39258549 23.95141022],4.21262021,16.03155052,6
445,2022/6/29 18:56,[24.67267121 25.72687013],[27.49905708 12.92955662],13.10571212,79.64642046,9
446,2022/6/29 19:18,[ 9.56600455 17.4659624 ],[11.1351727 18.032225 ],1.668215224,13,1
447,2022/6/29 23:41,[21.16757588 20.65215055],[11.23658661  5.00580605],18.53193579,99.99475922,12
448,2022/6/29 20:49,[12.91588015  4.27782432],[26.70291106 10.37632382],15.0756067,87.03352511,19
449,2022/6/29 20:43,[4.63379242 0.7634328 ],[19.37467159 19.10706952],23.53258437,118.7471914,3
450,2022/6/29 21:25,[10.218125    2.15135667],[12.28886685  9.33652485],7.477607483,24.19401871,16
451,2022/6/29 19:19,[20.31361919 18.17337748],[10.93781185  6.53677663],14.94376937,86.53913512,13
452,2022/6/29 22:13,[29.64107898 13.62004864],[20.64822707  4.21658903],13.01139647,79.29273676,6
453,2022/6/29 22:15,[14.56769099  0.8261016 ],[15.16365354 28.92052221],28.10074094,135.8777785,20
454,2022/6/29 22:31,[11.52620139  1.16988038],[ 0.92867373 11.6396028 ],14.89706951,86.36401068,20
455,2022/6/29 22:39,[4.80074809 0.70056289],[22.68640842 13.75569027],22.14346847,113.5380068,6
456,2022/6/29 22:11,[ 8.67734316 27.00249549],[ 3.48416881 28.67756487],5.456639743,19.14159936,13
457,2022/6/29 18:32,[ 9.41900152 26.65211017],[18.08828629 24.80122079],8.864665248,27.66166312,20
458,2022/6/29 23:46,[29.5203949   8.65216313],[28.83406456 11.68445685],3.108995736,13.27248934,4
459,2022/6/29 22:56,[11.56535714 10.21161313],[16.24222822  4.6243513 ],7.286330892,23.71582723,4
460,2022/6/29 18:05,[16.61134456 16.25114437],[22.85705438 25.00949886],10.75721453,70.83955448,16
461,2022/6/29 19:58,[13.21324051  9.06999748],[7.78004692 5.8387151 ],6.32145382,21.30363455,7
